rank,programme_name,institution,job_title,job_url,hybrid_score,semantic_score,top_skill_gaps
3,Informatics,Kaunas University of Technology,Software Golang Engineer (Kubernetes),https://www.linkedin.com/jobs/view/4373986509/?eBP=CwEAAAGdXU_3LuMd2RQTkieiGstX7Bzmj4zwGxbl6NNZQiErvhIvmUgtbTIsDFf854jCONQTcPQKQ185mTmibit-OWvnXA_uuU_CmkiT4LMTtZsMpdQ8FvAgV17NCE57Am7UwOr0ZgDT4bb0G5gopup9KEBNxOwTuQ_Aq4_rRl2828vL2r4F61uP_iqWCcOQJB_GCVJ867UYByzF4waZl8DCGr4fiu248GevaPlrKpwEaHwh2RPa0taZyvF_ymREzq46x4ZU3gRJxhT7OvKTE1YwlyNkYrmn9-DGjwWt5oFuFqn34Hqvjj_IuTTdjFNV9bRUsIrtqtbek04WlW3KBjEpMeJBshS2g-veYk3tAu24WrNyJd36t6tGeB8cQHABvcZKpdZwx4N26yZdltccQYP4ooSatqW3lOFPkz8CsGaunSBkX7R8pbeRvvUMZ3nD6Dux0eTS0RQc9Gj4xhFt2sTJLCt0oJ2ff4MFnBuvV5LGmOcC_giQQsQ7NoClYMMEBdbnBaIzYA2NjmaQ4bl2K_AE__61dmBczZynKQ794A&refId=wk4fVenEURubDB1Ehtm5HQ%3D%3D&trackingId=5o7R7A9FZ3IMXOJGlDLh0Q%3D%3D&trk=flagship3_search_srp_jobs,0.2169,0.4482,
4,Informatics,Kaunas University of Technology,MLOps engineer with expertise in Ray and Kubeflow vLLM SkyPikot on kubernetes,https://en.cvbankas.lt/mlops-engineer-with-expertise-in-ray-and-kubeflow-vllm-skypikot-on-kubernetes-darbas-namuose/1-13742747,0.2145,0.5403,
5,Informatics,Kaunas University of Technology,VYR. DUOMENŲ ANALITIKAS (-Ė),https://en.cvbankas.lt/vyr-duomenu-analitikas-e-vilniuje/1-13739827,0.2081,0.4398,
6,Informatics,Kaunas University of Technology,Join our team as a JUNIOR System Analyst!,https://en.cvbankas.lt/join-our-team-as-a-junior-system-analyst-darbas-namuose/1-13699867,0.1976,0.4676,
7,Informatics,Kaunas University of Technology,Python Developer with verification,https://www.linkedin.com/jobs/view/4382110244/?eBP=CwEAAAGdXU_zAVAO_JkHnUlWlq5FTm2w9txS4zk3plJpD_WDALDSR-nZEKyX51oUhopH7xJqiX9vn5IIISLcNk12wJXmwHGuOw2uMeUVwQiN4CZ4Y3MGNZ7Tf2PFp5XHfafvWmurdNcrtBuezqono6WP1xFhXSSXgbRK2cP8TWsE0OkDAJRlYZotnixVG_cs-XakUnSD2iVNa16_GWZKtbmauxh9nmm_1REnv848AuKo98-NauVb2gFXiAy7ozAqlhTOmr6lZRHGDaK_klYpmxfDXsxNHCSCcHXZolAneLEuKU09mSYofPrldExOtWMuV8zkwVMzb1LuI1iU1PadyLto1y39Hc_xq0rjNv4EFJEhYdvWtv_6xPGyxWLokBe2OvpGrgTt47o4nowLRwCuReaySGj-iR7t5Q2vqxFOYLLA_CGoKI5444s3RZVM_L5eCSPIWM3TDpV3YhG31zw8irxXIeRVN65g1t5XyQDAwpbJ-BI8diQMQqCjvh0JewDqq3RuU9fLSt1obXfuRQ&refId=6i6qglSW0W6eFOYOHvBmjw%3D%3D&trackingId=ugrRJrGrl32EkgEAU%2BN8ag%3D%3D&trk=flagship3_search_srp_jobs,0.1953,0.4859,
8,Informatics,Kaunas University of Technology,Machine Learning Engineer - Lithuania,https://www.linkedin.com/jobs/view/4369666699/?eBP=CwEAAAGdXVTsvR5DBFDIdaENp9Kz05Zx0LpvJE7P8CNZDnvu4tVrHTA2S_-KzE3qZr5euHXYlKPV8vzElV74_9oboFCancFeTHrS_R3FEx0JikWakQtDFmze_GBGHxZuuID7TWRHG7iiVQH9VK5aHN3J7dVyvff73fprBapgvlTe55WaxecXpoRS1NAAg-erWcy27enP3rYySSOtmRKRDn08vCWvir8Rf4J7hyNXrGNoilS2SJ-LQlAHLikIKijPnKxhOzZJMrBxDKNo0dHitF2MGJtgtFVhUDNifmIQkxBLAoDfqsACcb8h30X1_s0rB6SNwPjqwE9zGDFkQdQTMTuPecXwyMsvTqTn85jqMkdXqDFjndFgVST49rotLNtBovdNDOg4OIyb6QzMfDON8j9UbTq15TUS706ZhlqNawLYxWLfgeCL58ZC7Cartd14wO12nx-DlMze1RuSDnl5hCvf2u8VoRDQ6W9VtKi4yRIh8bxD6RRgtrd4XM3WtdxX_AIylOSB64QbZfy7PaCKj75FckDDZ5oAzhFw&refId=rvvLPRm9HMLC13GVbfiruQ%3D%3D&trackingId=mu69CVJdQShpf9JMSNsXKA%3D%3D&trk=flagship3_search_srp_jobs,0.1914,0.4411,machine learning; Computer Assisted Language Learning; ML (computer programming)
9,Informatics,Kaunas University of Technology,Software Python Engineer (AI/ML/Kubernetes),https://www.linkedin.com/jobs/view/4373992318/?eBP=CwEAAAGdXVdwbHHwMCuUylIf37Riccy9jlx1snZngqkyyaWFxSpKETnrHUesFqRApFjCHoFhdCvgUeDR1gs92sAMsGg1sWQnpxaCydBUDApjtFjbIYBtrNYLgRrtG9Z7NOgTeXoqWG5-tA4Q6zIAuiEXfcrCKKnTDmTq7XDwsk6hr_sjv6VRaFGZwKlxIkvTI2kbSLakoN6mpC_WbTnAKtkI1RQG2eT9y1sJpUG2wNibRpTunG1nOauWDUGLNaEuFC6JX-BXRuOiJWcW6npAiNN36a9gCrk8RBNsP-DFD37FkJxkizU6u3cvfDGPMF1IpfTyA9bmxLa9Vz0W5JtDaheaM1PFHu-gHNpOOfNJym6KUipqTqvchHVYfRW44WbLKOqB08yu-WGyzQA0LBU-Etwk4g2wlbo94xqs4ci_i-0h7GVqOhrV9Dsuf6L-BX9pzHTrO-mOYxg3BuMj2Lic4k_AHN-p4_bwqKpp6slhwco1RG_tLnPPQ2UyRy4UvzkG3szl4CB8Ge39k1wDMOtSvuVKroQ07z4o0miw&refId=rFHdzi5Cz%2BdUq3XW8tPvMA%3D%3D&trackingId=ejTePXDhVOUJSK0WZixXqQ%3D%3D&trk=flagship3_search_srp_jobs,0.185,0.4457,
10,Informatics,Kaunas University of Technology,AI SOLUTIONS EXPERT (F/M/D),https://en.cvbankas.lt/ai-solutions-expert-f-m-d-vilniuje/1-13705505,0.1822,0.5272,
1,Informatics,Klaipėda University,Citco Vilnius Internship Program Spring/Summer 2026 - Automation Developer,https://en.cvbankas.lt/citco-vilnius-internship-program-spring-summer-2026-automation-developer-vilniuje/1-13716775,0.1202,0.4917,
2,Informatics,Klaipėda University,IT INFRASTRUKTŪROS ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-infrastrukturos-administratorius-e-klaipedoje/1-13736439,0.1041,0.5119,
3,Informatics,Klaipėda University,FINANSINIŲ SISTEMŲ VYSTYMO ANALITIKAS (-Ė),https://en.cvbankas.lt/finansiniu-sistemu-vystymo-analitikas-e-vilniuje/1-13559576,0.0961,0.5095,
4,Informatics,Klaipėda University,Data Scientist / AI Engineer with verification,https://www.linkedin.com/jobs/view/4378189302/?eBP=CwEAAAGdXVTxFMm-4oPYFNosv8Vf7Vsb1WuHxZHn1TZFI315fEJU7OFidrXII-DqPZrfrJIgaGKhRs8AUBf_ux485rW8KssKzCz7NdMMYlAC2uyM2tM8bEddorYX5YWfyFVB07UL2mAYGVaoelQVkolalAXP676UGgk2qs-Uj0ulo27RsevBdAoszoIYkWZWvH9lK-mTMGrx_PWUz5IP1Kf4M5K4IF-gwxyWRi4qpnBnlqpdCHGGv3KYFUD7RhHM5z6L1S93nGWJ5Yv6vjcofk-i7GvULxBCddQPxocU_WDHAf27uZ4amKO1fWa02UPll5f9bdZFgRXCD6Wwyi5JXttGWLGsAcBfUVbG9LdLi_wBW1HZBB1FZ3cLfNL2RDoN4JE6lSnCqJjLvGVFqFz0PbByxh4lNdd-h_QXLLF6xcOyqr6Q-Z1iFoe_ULyugiqIXY4SKq8At-InYo9iOiOG3cy8p6e6ajE30HkjtIZePtMBst1REGSSsIdURDjW2R1-eqEBQfERWPL3iG09H_fKKQxEvn8enGI6WYxkhQCl1bWZ&refId=8E32x5IjZ%2BhE0AVcGSKhpw%3D%3D&trackingId=6mOXpn4lFQrodgSou4vGSg%3D%3D&trk=flagship3_search_srp_jobs,0.0847,0.5248,
5,Informatics,Klaipėda University,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.0808,0.4927,
6,Informatics,Klaipėda University,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13761897,0.073,0.5408,
7,Informatics,Klaipėda University,Jaunesnysis IT specialistas,https://en.cvbankas.lt/jaunesnysis-it-specialistas-kaune/1-8870958,0.0721,0.5251,
8,Informatics,Klaipėda University,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-kaune/1-13769179,0.0708,0.6675,
9,Informatics,Klaipėda University,SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/sistemu-administratorius-e-kaune/1-13753729,0.0701,0.4974,
10,Informatics,Klaipėda University,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-klaipedoje/1-13478631,0.0657,0.5276,
1,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13753731,0.0992,0.5567,
2,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,Junior / Entry-Level IT Administrator,https://en.cvbankas.lt/junior-entry-level-it-administrator-klaipedoje/1-13753405,0.0919,0.529,
3,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,IT sistemų ir kibernetinio saugumo administratorius (-ė),https://en.cvbankas.lt/it-sistemu-ir-kibernetinio-saugumo-administratorius-e-kaune/1-13608923,0.0881,0.4926,renewable energy; digital identity management; security regulations
4,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,IT Support and Maintenance Specialist,https://en.cvbankas.lt/it-support-and-maintenance-specialist-vilniuje/1-10185269,0.0871,0.4867,
5,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,Jaunesnysis IT specialistas,https://en.cvbankas.lt/jaunesnysis-it-specialistas-kaune/1-8870958,0.0852,0.5184,
6,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.0804,0.482,
7,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-kaune/1-13769179,0.08,0.6126,
8,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,Workstation Support Engineer,https://en.cvbankas.lt/workstation-support-engineer-kaune/1-13736427,0.0761,0.5075,troubleshoot; consultation; organisational structure
9,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13761897,0.0719,0.5206,
10,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-klaipedoje/1-13478631,0.0705,0.5162,
1,Informatics,Vilnius University,Low-code programuotojas,https://en.cvbankas.lt/low-code-programuotojas-vilniuje/1-13209207,0.3374,0.4726,
2,Informatics,Vilnius University,IT pirkimų vyr. specialistas (-ė),https://en.cvbankas.lt/it-pirkimu-vyr-specialistas-e-vilniuje/1-13737273,0.2247,0.5053,
3,Informatics,Vilnius University,Vyresnysis (-ioji) IS testuotojas (-a) (QA),https://en.cvbankas.lt/vyresnysis-ioji-is-testuotojas-a-qa-kaune/1-13745869,0.2223,0.4725,
4,Informatics,Vilnius University,IT projektų administratorius (-ė) / Verslo sistemų analitikas (-ė),https://en.cvbankas.lt/it-projektu-administratorius-e-verslo-sistemu-analitikas-e-klaipedoje/1-13749007,0.2132,0.5359,
5,Informatics,Vilnius University,IT sistemų (Sandėlio valdymo sistemos) priežiūros specialistas (-ė),https://en.cvbankas.lt/it-sistemu-sandelio-valdymo-sistemos-prieziuros-specialistas-e-kaune/1-13771955,0.2033,0.4798,
6,Informatics,Vilnius University,SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/sistemu-administratorius-e-kaune/1-13753729,0.1923,0.4972,
7,Informatics,Vilnius University,IT On-site inžinierius,https://en.cvbankas.lt/it-on-site-inzinierius-vilniuje/1-13757479,0.1855,0.4901,
8,Informatics,Vilnius University,Citco Vilnius Internship Program Spring/Summer 2026 - Business Analyst,https://en.cvbankas.lt/citco-vilnius-internship-program-spring-summer-2026-business-analyst-vilniuje/1-13717627,0.183,0.4867,
9,Informatics,Vilnius University,Jaunesnysis IT specialistas,https://en.cvbankas.lt/jaunesnysis-it-specialistas-kaune/1-8870958,0.1709,0.5207,English; team building; manage closed-circuit television system
10,Informatics,Vilnius University,IT projektų vadovas (-ė),https://en.cvbankas.lt/it-projektu-vadovas-e-vilniuje/1-13759503,0.1626,0.4648,
1,Informatics Systems,Vytautas Magnus University,IT sistemų ir skaitmenizacijos vadovas (-ė),https://en.cvbankas.lt/it-sistemu-ir-skaitmenizacijos-vadovas-e-panevezyje/1-13702931,0.3632,0.564,
2,Informatics Systems,Vytautas Magnus University,IT specialistas procesų automatizavimui,https://en.cvbankas.lt/it-specialistas-procesu-automatizavimui-kaune/1-13254683,0.3573,0.5623,
3,Informatics Systems,Vytautas Magnus University,BI programuotojas (-a),https://en.cvbankas.lt/bi-programuotojas-a-kaune/1-13753903,0.291,0.5008,
4,Informatics Systems,Vytautas Magnus University,Citco Vilnius Internship Program Spring/Summer 2026 - Automation Developer,https://en.cvbankas.lt/citco-vilnius-internship-program-spring-summer-2026-automation-developer-vilniuje/1-13716775,0.2581,0.5099,
5,Informatics Systems,Vytautas Magnus University,Chief Technology Officer (CTO),https://en.cvbankas.lt/chief-technology-officer-cto-vilniuje/1-13769571,0.2577,0.5191,
6,Informatics Systems,Vytautas Magnus University,Data Scientist / AI Engineer with verification,https://www.linkedin.com/jobs/view/4378189302/?eBP=CwEAAAGdXVTxFMm-4oPYFNosv8Vf7Vsb1WuHxZHn1TZFI315fEJU7OFidrXII-DqPZrfrJIgaGKhRs8AUBf_ux485rW8KssKzCz7NdMMYlAC2uyM2tM8bEddorYX5YWfyFVB07UL2mAYGVaoelQVkolalAXP676UGgk2qs-Uj0ulo27RsevBdAoszoIYkWZWvH9lK-mTMGrx_PWUz5IP1Kf4M5K4IF-gwxyWRi4qpnBnlqpdCHGGv3KYFUD7RhHM5z6L1S93nGWJ5Yv6vjcofk-i7GvULxBCddQPxocU_WDHAf27uZ4amKO1fWa02UPll5f9bdZFgRXCD6Wwyi5JXttGWLGsAcBfUVbG9LdLi_wBW1HZBB1FZ3cLfNL2RDoN4JE6lSnCqJjLvGVFqFz0PbByxh4lNdd-h_QXLLF6xcOyqr6Q-Z1iFoe_ULyugiqIXY4SKq8At-InYo9iOiOG3cy8p6e6ajE30HkjtIZePtMBst1REGSSsIdURDjW2R1-eqEBQfERWPL3iG09H_fKKQxEvn8enGI6WYxkhQCl1bWZ&refId=8E32x5IjZ%2BhE0AVcGSKhpw%3D%3D&trackingId=6mOXpn4lFQrodgSou4vGSg%3D%3D&trk=flagship3_search_srp_jobs,0.2363,0.5894,
7,Informatics Systems,Vytautas Magnus University,DIRBTINIO INTELEKTO IR AUTOMATIZACIJŲ VADOVAS (-Ė),https://en.cvbankas.lt/dirbtinio-intelekto-ir-automatizaciju-vadovas-e-vilniuje/1-13752609,0.215,0.6011,
8,Informatics Systems,Vytautas Magnus University,Programuotojas / AI (DI) inžinierius,https://en.cvbankas.lt/programuotojas-ai-di-inzinierius-vilniuje/1-13706229,0.1957,0.5445,
9,Informatics Systems,Vytautas Magnus University,Python Developer with verification,https://www.linkedin.com/jobs/view/4382110244/?eBP=CwEAAAGdXU_zAVAO_JkHnUlWlq5FTm2w9txS4zk3plJpD_WDALDSR-nZEKyX51oUhopH7xJqiX9vn5IIISLcNk12wJXmwHGuOw2uMeUVwQiN4CZ4Y3MGNZ7Tf2PFp5XHfafvWmurdNcrtBuezqono6WP1xFhXSSXgbRK2cP8TWsE0OkDAJRlYZotnixVG_cs-XakUnSD2iVNa16_GWZKtbmauxh9nmm_1REnv848AuKo98-NauVb2gFXiAy7ozAqlhTOmr6lZRHGDaK_klYpmxfDXsxNHCSCcHXZolAneLEuKU09mSYofPrldExOtWMuV8zkwVMzb1LuI1iU1PadyLto1y39Hc_xq0rjNv4EFJEhYdvWtv_6xPGyxWLokBe2OvpGrgTt47o4nowLRwCuReaySGj-iR7t5Q2vqxFOYLLA_CGoKI5444s3RZVM_L5eCSPIWM3TDpV3YhG31zw8irxXIeRVN65g1t5XyQDAwpbJ-BI8diQMQqCjvh0JewDqq3RuU9fLSt1obXfuRQ&refId=6i6qglSW0W6eFOYOHvBmjw%3D%3D&trackingId=ugrRJrGrl32EkgEAU%2BN8ag%3D%3D&trk=flagship3_search_srp_jobs,0.1926,0.5444,
10,Informatics Systems,Vytautas Magnus University,AI SOLUTIONS EXPERT (F/M/D),https://en.cvbankas.lt/ai-solutions-expert-f-m-d-vilniuje/1-13705505,0.1917,0.5492,
1,Cybersecurity Technologies,Vilnius Business College,Cyber Security Specialist,https://en.cvbankas.lt/cyber-security-specialist-vilniuje/1-13680669,0.3839,0.5735,
2,Cybersecurity Technologies,Vilnius Business College,KIBERNETINIO SAUGUMO VADOVAS (-Ė),https://en.cvbankas.lt/kibernetinio-saugumo-vadovas-e-kaune/1-13760617,0.3424,0.5766,
3,Cybersecurity Technologies,Vilnius Business College,IRT specialistas (-ė) (SOC ir IT saugos sritis) | Technologijų skyrius,https://en.cvbankas.lt/irt-specialistas-e-soc-ir-it-saugos-sritis-technologiju-skyrius-vilniuje/1-13733709,0.3154,0.569,in-circuit test; negotiate compromises; manage time
4,Cybersecurity Technologies,Vilnius Business College,Vyresnysis specialistas (kibernetinio saugumo užtikrinimui),https://en.cvbankas.lt/vyresnysis-specialistas-kibernetinio-saugumo-uztikrinimui-siauliuose/1-13749227,0.303,0.6167,provide information; apply information security policies; security regulations
5,Cybersecurity Technologies,Vilnius Business College,Pažeidžiamumų valdymo – įsilaužimų testavimo specialistas (-ė),https://en.cvbankas.lt/pazeidziamumu-valdymo-isilauzimu-testavimo-specialistas-e-vilniuje/1-13194248,0.2883,0.5621,
6,Cybersecurity Technologies,Vilnius Business College,IT administratorius (-ė),https://en.cvbankas.lt/it-administratorius-e-kaune/1-13637509,0.2185,0.5193,
7,Cybersecurity Technologies,Vilnius Business College,SAUGUMO SPRENDIMŲ KOMPETENCIJŲ CENTRO VADOVAS (-Ė),https://en.cvbankas.lt/saugumo-sprendimu-kompetenciju-centro-vadovas-e-vilniuje/1-13717451,0.2123,0.5373,
8,Cybersecurity Technologies,Vilnius Business College,IT sistemų ir kibernetinio saugumo administratorius (-ė),https://en.cvbankas.lt/it-sistemu-ir-kibernetinio-saugumo-administratorius-e-kaune/1-13608923,0.2054,0.5296,renewable energy; digital identity management; security regulations
9,Cybersecurity Technologies,Vilnius Business College,SOC analitikas (-ė) kibernetinių grėsmių paieškai,https://en.cvbankas.lt/soc-analitikas-e-kibernetiniu-gresmiu-paieskai-vilniuje/1-13395656,0.2024,0.6253,
10,Cybersecurity Technologies,Vilnius Business College,DevOps Engineer (Mid/Senior level),https://en.cvbankas.lt/devops-engineer-mid-senior-level-vilniuje/1-13540311,0.1773,0.5153,
1,Computer games and animation,SMK College of Applied Sciences,BI programuotojas (-a),https://en.cvbankas.lt/bi-programuotojas-a-kaune/1-13753903,0.3264,0.4685,
2,Computer games and animation,SMK College of Applied Sciences,IT inžinierius (-ė) banko padalinyje,https://en.cvbankas.lt/it-inzinierius-e-banko-padalinyje-vilniuje/1-13683543,0.2252,0.5187,
3,Computer games and animation,SMK College of Applied Sciences,B2B IT Projektų vadovas (-ė),https://en.cvbankas.lt/b2b-it-projektu-vadovas-e-vilniuje/1-13758119,0.2195,0.5356,
4,Computer games and animation,SMK College of Applied Sciences,IT SISTEMŲ SPECIALISTAS (-Ė),https://en.cvbankas.lt/it-sistemu-specialistas-e-vilniuje/1-13758185,0.2145,0.5099,
5,Computer games and animation,SMK College of Applied Sciences,FULL STACK PROGRAMUOTOJAS (-A),https://en.cvbankas.lt/full-stack-programuotojas-a-vilniuje/1-13749131,0.1955,0.5092,
6,Computer games and animation,SMK College of Applied Sciences,Produkto vadovas (-ė) (Verslas),https://en.cvbankas.lt/produkto-vadovas-e-verslas-vilniuje/1-13753897,0.1893,0.5234,
7,Computer games and animation,SMK College of Applied Sciences,Gameplay Programmer,https://en.cvbankas.lt/gameplay-programmer-vilniuje/1-9413531,0.1797,0.4614,
8,Computer games and animation,SMK College of Applied Sciences,FINANSINIŲ SISTEMŲ VYSTYMO ANALITIKAS (-Ė),https://en.cvbankas.lt/finansiniu-sistemu-vystymo-analitikas-e-vilniuje/1-13559576,0.1586,0.4809,
9,Computer games and animation,SMK College of Applied Sciences,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-vilniuje/1-13752201,0.1568,0.4804,
10,Computer games and animation,SMK College of Applied Sciences,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13706767,0.1541,0.4718,English; operating systems; troubleshoot
1,Media Technologies,Vilnius Business College,Linux sistemų administratorius (-ė),https://en.cvbankas.lt/linux-sistemu-administratorius-e-vilniuje/1-9896207,0.1838,0.5324,
2,Media Technologies,Vilnius Business College,FINANSINIŲ SISTEMŲ VYSTYMO ANALITIKAS (-Ė),https://en.cvbankas.lt/finansiniu-sistemu-vystymo-analitikas-e-vilniuje/1-13559576,0.1751,0.5257,
3,Media Technologies,Vilnius Business College,Hiring: IT Technical Specialist,https://en.cvbankas.lt/hiring-it-technical-specialist-vilniuje/1-13725609,0.1737,0.5687,
4,Media Technologies,Vilnius Business College,Vyriausiasis (-oji) aplikacijų kūrimo inžinierius (-ė) (Senior Front-end engineer),https://en.cvbankas.lt/vyriausiasis-oji-aplikaciju-kurimo-inzinierius-e-senior-front-end-engineer-vilniuje/1-13760315,0.1715,0.6007,
5,Media Technologies,Vilnius Business College,DESIGN ENGINEER,https://en.cvbankas.lt/design-engineer-klaipedoje/1-13757329,0.142,0.5136,
6,Media Technologies,Vilnius Business College,Jaunesnysis IT specialistas,https://en.cvbankas.lt/jaunesnysis-it-specialistas-kaune/1-8870958,0.1408,0.5567,
7,Media Technologies,Vilnius Business College,DevOps Engineer (ServiceNow),https://en.cvbankas.lt/devops-engineer-servicenow-kaune/1-13756647,0.1392,0.5417,
8,Media Technologies,Vilnius Business College,IT PROJECT MANAGER/ IT PROJEKTŲ VADOVAS,https://en.cvbankas.lt/it-project-manager-it-projektu-vadovas-vilniuje/1-12272436,0.1181,0.5116,
9,Media Technologies,Vilnius Business College,FULL STACK PROGRAMUOTOJAS (-A),https://en.cvbankas.lt/full-stack-programuotojas-a-vilniuje/1-13749131,0.1066,0.5377,
10,Media Technologies,Vilnius Business College,IT On-site inžinierius,https://en.cvbankas.lt/it-on-site-inzinierius-vilniuje/1-13757479,0.1041,0.5211,
1,Multimedia and Internet Technologies,Vytautas Magnus University,Join our Marketing Team as a Website and Content Specialist,https://en.cvbankas.lt/join-our-marketing-team-as-a-website-and-content-specialist-siauliuose/1-13746459,0.3441,0.4739,
2,Multimedia and Internet Technologies,Vytautas Magnus University,Jaunesnysis (-ioji) socialinių tinklų reklamos dizaineris (-ė) / IT projektų specialistas (-ė),https://en.cvbankas.lt/jaunesnysis-ioji-socialiniu-tinklu-reklamos-dizaineris-e-it-projektu-specialistas-e-vilniuje/1-13750591,0.2311,0.4729,
3,Multimedia and Internet Technologies,Vytautas Magnus University,DevOps Engineer (ServiceNow),https://en.cvbankas.lt/devops-engineer-servicenow-kaune/1-13756647,0.1856,0.3971,
4,Multimedia and Internet Technologies,Vytautas Magnus University,SKAITMENINIŲ MOKYMŲ KŪRIMO IR AUGIMO SPECIALISTO,https://en.cvbankas.lt/skaitmeniniu-mokymu-kurimo-ir-augimo-specialisto-trakuose/1-13749865,0.1759,0.4321,
5,Multimedia and Internet Technologies,Vytautas Magnus University,Junior Web Developer - EU,https://www.linkedin.com/jobs/view/4389080234/?eBP=CwEAAAGdXU_zASg4TwgZKUAiTxrKKJH-4gVPbmYxNlxlzZvE3qLOBdOh7nW5jkgxKK_CfCrbjlZqMvW8S84crk4xHdP4feNzIq5BVb3U4ibbvI3pQpWL0F6e8v8X92u7-ixIpqPlJ2EyA6n9O7ZIgO76RL-JlTRT8YNxXrsBMlH3DCpaQEKoV5qv72oexdzjoJc1kMSjdZRud2QmJiGlHb-DpXP5SpGFNzT1LKeexOPLSlaUTA5uohhraQnLXN6yWMgDQ2KI_HDSG6I2NoGNRjUShNryd-UAeEm_dzU-vtQCG_zfHrYLFZpNMmdVKhcIx3OuuhwBE4glwTTb1IZyuz2kjn9-ua9OZFxdILLHIYh9vNkWIhPwRWnNAUC_n11k-SC4HuhXrNWy47V2IJ0Bu1-TAWc-hBFzeECOLFAZnjN06lKsF1rKGlaHUy_c0DYTBGyBH7hzOJR7cLbATQJIgxdFde8GQzIhIjJqg7JGbp8JF1wZeLXJxmPh5AmCCq_8aNW05qU2o3iRmObs4c5uUONPrs-zMll961gUez--OUxFvpU&refId=6i6qglSW0W6eFOYOHvBmjw%3D%3D&trackingId=OX8dd8PLCLsZiMIJUlT4jQ%3D%3D&trk=flagship3_search_srp_jobs,0.174,0.4071,
6,Multimedia and Internet Technologies,Vytautas Magnus University,FINANSINIŲ SISTEMŲ VYSTYMO ANALITIKAS (-Ė),https://en.cvbankas.lt/finansiniu-sistemu-vystymo-analitikas-e-vilniuje/1-13559576,0.1541,0.4212,
7,Multimedia and Internet Technologies,Vytautas Magnus University,IT Support and Maintenance Specialist,https://en.cvbankas.lt/it-support-and-maintenance-specialist-vilniuje/1-10185269,0.1405,0.4213,
8,Multimedia and Internet Technologies,Vytautas Magnus University,Citco Vilnius Internship Program Spring/Summer 2026 - Automation Developer,https://en.cvbankas.lt/citco-vilnius-internship-program-spring-summer-2026-automation-developer-vilniuje/1-13716775,0.1356,0.3981,
9,Multimedia and Internet Technologies,Vytautas Magnus University,Technologijų departamento direktorius (-ė),https://en.cvbankas.lt/technologiju-departamento-direktorius-e-klaipedoje/1-13740375,0.1327,0.409,
10,Multimedia and Internet Technologies,Vytautas Magnus University,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.1236,0.5114,
1,Programming and Internet Technologies,Vilnius Business College,Dedikuotas IT inžinierius (-ė),https://en.cvbankas.lt/dedikuotas-it-inzinierius-e-kedainiuose/1-7705185,0.2918,0.544,
2,Programming and Internet Technologies,Vilnius Business College,Pardavimų inžinierius (-ė) KLAIPĖDA,https://en.cvbankas.lt/pardavimu-inzinierius-e-klaipeda-klaipedoje/1-13737297,0.257,0.5266,
3,Programming and Internet Technologies,Vilnius Business College,IT specialistas procesų automatizavimui,https://en.cvbankas.lt/it-specialistas-procesu-automatizavimui-kaune/1-13254683,0.2144,0.5461,
4,Programming and Internet Technologies,Vilnius Business College,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13706767,0.1933,0.5521,
5,Programming and Internet Technologies,Vilnius Business College,IT Support Specialist,https://en.cvbankas.lt/it-support-specialist-kaune/1-12809287,0.1878,0.5882,
